id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
cmr-0592,Cameroun,cameroun,challenge,Dans quel secteur d'activite intervient Bocom ?,Les boissons,Le commerce en ligne,La distribution de carburants,L'agroalimentaire,C,300,30,Bocom est un groupe petrolier camerounais.,"cameroun,economie,entreprises"
cmr-0593,Cameroun,cameroun,moyen,Quel est l'ingredient principal utilise pour preparer le mets de pistache ?,des ecorces et racines qui rendent la sauce visqueuse,les graines de courge (pistaches),les feuilles de manioc pilees,les feuilles d'amarante,B,200,25,Le mets de pistache se prepare avec les graines de courge (pistaches).,"cameroun,gastronomie"
cmr-0594,Cameroun,cameroun,moyen,Quelle reserve camerounaise est inscrite au patrimoine mondial de l'UNESCO ?,La reserve de Douala-Edea,La reserve de faune du Dja,Le parc de Campo Ma'an,Le parc de Waza,B,200,25,La reserve du Dja est classee par l'UNESCO depuis 1987.,"cameroun,geographie"
cmr-0595,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Mayo-Banyo ?,Yaounde,Banyo,Kribi,Maroua,B,300,30,"Banyo est le chef-lieu du Mayo-Banyo, dans la region : Adamaoua.","cameroun,geographie,departements"
cmr-0596,Cameroun,cameroun,facile,Quel secteur emploie la plus grande part de la population active camerounaise ?,L'industrie lourde,L'agriculture,La finance,L'aeronautique,B,100,20,L'agriculture reste le premier employeur du pays.,"cameroun,economie"
cmr-0597,Cameroun,cameroun,moyen,Que designe la marque camerounaise Djino ?,Une pate a tartiner,Une biere,Une boisson maltee sans alcool,Une boisson gazeuse,D,200,25,Djino : elle est tres populaire dans les fetes.,"cameroun,marques"
cmr-0598,Cameroun,cameroun,facile,Que designe une chefferie traditionnelle au Cameroun ?,Une cooperative agricole,Une prefecture administrative,Une entreprise publique,Une institution coutumiere dirigee par un chef reconnu par sa communaute,D,100,20,Les chefferies sont reconnues comme auxiliaires de l'administration.,"cameroun,culture"
cmr-0599,Cameroun,cameroun,challenge,Dans quel domaine Lapiro de Mbanga s'est-il ou s'est-elle illustre(e) ?,Le cinema,La litterature,La lutte contre la colonisation,La musique,D,300,30,Lapiro de Mbanga est connu(e) pour avoir chante en camfranglais des textes sociaux engages.,"cameroun,personnalites"
cmr-0600,Cameroun,cameroun,moyen,"Dans le langage populaire camerounais, que designe le ndem ?",Un moto-taxi,Un vehicule de transport en commun surcharge,Une combine ou un arrangement pour obtenir quelque chose,"La malchance, la poisse",D,200,25,"Le ndem : la malchance, la poisse.","cameroun,culture,expressions"
cmr-0601,Cameroun,cameroun,facile,"Dans le langage populaire camerounais, que designe un call box ?",Un moto-taxi,Un point de vente de credit telephonique dans la rue,"Un ami, un frere (langage de la rue)","L'intimidation, le fait de faire peur",B,100,20,Un call box : un point de vente de credit telephonique dans la rue.,"cameroun,culture,expressions"
cmr-0602,Cameroun,cameroun,moyen,De quelle ville camerounaise le club de football Dynamo est-il originaire ?,Dschang,Bamenda,Douala,Baham,C,200,25,"Dynamo est base a Douala, dans la region : Le Littoral.","cameroun,sport"
cmr-0603,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Yambassa sont-ils principalement etablis ?,L'Extreme-Nord,Le Centre,L'Adamaoua,Le Sud,B,200,25,Les Yambassa vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0604,Cameroun,cameroun,challenge,Quelle course de pirogues est associee au festival Ngondo ?,La traversee du lac Nyos,La course de pirogues sur le Wouri,La regate de Kribi,La course sur la Sanaga,B,300,30,Les courses de pirogues sont un temps fort du Ngondo.,"cameroun,culture"
cmr-0605,Cameroun,cameroun,moyen,Quelle ville de l'Ouest est reputee pour son artisanat et ses sculptures sur bois ?,Limbe,Kribi,Maroua,Foumban,D,200,25,Le village des artisans de Foumban est celebre.,"cameroun,culture"
cmr-0606,Cameroun,cameroun,challenge,Quelle bourse des valeurs mobilieres est basee a Douala et integree au marche regional ?,La Bourse des Valeurs Mobilieres de l'Afrique Centrale (BVMAC),La Bourse de Nairobi,La Bourse de Lagos,La BRVM,A,300,30,"La BVMAC, unifiee en 2019, a son siege a Douala.","cameroun,economie"
cmr-0607,Cameroun,cameroun,facile,Quel document d'identite national les Camerounais majeurs doivent-ils posseder ?,La carte nationale d'identite,Le livret de famille,Le passeport diplomatique,La carte de sejour,A,100,20,La CNI est le document d'identite de base.,"cameroun,divers"
cmr-0608,Cameroun,cameroun,challenge,En quelle annee Samuel Eto'o est-il devenu president de la Federation camerounaise de football ?,2021,2023,2018,2015,A,300,30,Il a ete elu a la tete de la FECAFOOT en decembre 2021.,"cameroun,personnalites,sport,culture"
cmr-0609,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour etre une figure historique du makossa ?,Ekambi Brillant,Blanche Bailly,Francoise Ellong,Arthur Zang,A,300,30,Il s'agit de Ekambi Brillant.,"cameroun,personnalites"
cmr-0610,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Bamenda ?,Nord-Ouest,Nord,Extreme-Nord,Centre,A,200,25,Bamenda est situee dans la region : Nord-Ouest.,"cameroun,geographie,villes"
cmr-0611,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour etre un gardien international passe par l'Ajax et l'Inter Milan ?,Ruben Um Nyobe,Bernard Nanga,Andre Onana,Tala Andre Marie,C,200,25,Il s'agit de Andre Onana.,"cameroun,personnalites"
cmr-0612,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Mbanga ?,Adamaoua,Sud-Ouest,Littoral,Est,C,200,25,Mbanga est situee dans la region : Littoral.,"cameroun,geographie,villes"
cmr-0613,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Haute-Sanaga ?,Nanga-Eboko,Ebolowa,Yabassi,Limbe,A,300,30,"Nanga-Eboko est le chef-lieu du Haute-Sanaga, dans la region : Centre.","cameroun,geographie,departements"
cmr-0614,Cameroun,cameroun,challenge,Dans quelle partie du Cameroun le the est-il ou est-elle principalement cultive(e) ?,L'Ouest et le Nord-Ouest,Le Sud et l'Est,Le Littoral et le Sud-Ouest,Le Centre,A,300,30,Pour le the : les plantations de Djuttitsa et Ndu sont connues.,"cameroun,economie,agriculture"
cmr-0615,Cameroun,cameroun,moyen,Quelle affirmation est exacte a propos de la banane d'exportation au Cameroun ?,"En resume, il beneficie d'une indication geographique protegee","En resume, il sert a preparer bobolo, gari et miondo","En resume, elle est cultivee autour du Moungo et du Fako","En resume, il pousse sur les hautes terres",C,200,25,Pour la banane d'exportation : elle est cultivee autour du Moungo et du Fako.,"cameroun,economie,agriculture"
cmr-0616,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir ete elue meilleure joueuse africaine en 2015 avec les Lionnes Indomptables ?,Gaelle Enganamouit,Coco Argentee,Thomas N'Kono,Ajara Nchout,A,300,30,Il s'agit de Gaelle Enganamouit.,"cameroun,personnalites"
cmr-0617,Cameroun,cameroun,moyen,Dans quel domaine Rigobert Song s'est-il ou s'est-elle illustre(e) ?,La musique,La lutte contre la colonisation,La mode,Le football,D,200,25,Rigobert Song est connu(e) pour avoir ete capitaine des Lions Indomptables puis leur selectionneur.,"cameroun,personnalites"
cmr-0618,Cameroun,cameroun,moyen,De quelle region du Cameroun le safou est-il originaire ou le plus consomme ?,Le Littoral,Le Centre,L'Est,Le Nord-Ouest,B,200,25,Le safou est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0619,Cameroun,cameroun,moyen,Que designe la CONAC au Cameroun ?,La Commission nationale anti-corruption,La Caisse nationale de credit,Le Conseil national du commerce,La Commission nationale des concours,A,200,25,La CONAC lutte contre la corruption.,"cameroun,institutions,symboles"
cmr-0620,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Tiko ?,Extreme-Nord,Ouest,Sud,Sud-Ouest,D,200,25,Tiko est situee dans la region : Sud-Ouest.,"cameroun,geographie,villes"
cmr-0621,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Ngaoundere ?,Ouest,Nord-Ouest,Adamaoua,Sud,C,200,25,Ngaoundere est situee dans la region : Adamaoua.,"cameroun,geographie,villes"
cmr-0622,Cameroun,cameroun,facile,Quelle ville universitaire anglophone se trouve au pied du mont Cameroun ?,Buea,Kumba,Bamenda,Mamfe,A,100,20,L'Universite de Buea est installee au pied du volcan.,"cameroun,culture-generale"
cmr-0623,Cameroun,cameroun,moyen,De quelle ville camerounaise le club de football Union Sportive est-il originaire ?,Douala,Baham,Melong,Limbe,A,200,25,"Union Sportive est base a Douala, dans la region : Le Littoral.","cameroun,sport"
cmr-0624,Cameroun,cameroun,challenge,"Quelle personnalite camerounaise est connue pour etre a la fois musicien, ecrivain et pionnier de la musique africaine moderne ?",Patrick Mboma,Stanley Enow,Francis Bebey,Ruben Um Nyobe,C,300,30,Il s'agit de Francis Bebey.,"cameroun,personnalites"
cmr-0625,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour chanter un makossa engage et populaire ?,Samuel Eto'o,Clinton Njie,Longue Longue,Andre Onana,C,200,25,Il s'agit de Longue Longue.,"cameroun,personnalites"
cmr-0626,Cameroun,cameroun,facile,Comment appelle-t-on les petits restaurants de rue tres populaires au Cameroun ?,Les brasseries etoilees,Les traiteurs de luxe,Les cantines scolaires,Les tourne-dos,D,100,20,Le tourne-dos sert des repas rapides et bon marche.,"cameroun,culture-generale"
cmr-0627,Cameroun,cameroun,moyen,Quel est le nom du domaine internet national du Cameroun ?,.ca,.cm,.cd,.cr,B,200,25,Le domaine de premier niveau camerounais est le .cm.,"cameroun,divers"
cmr-0628,Cameroun,cameroun,facile,De quelle region du Cameroun le ndole est-il originaire ou le plus consomme ?,Le Centre,Le Littoral,Le Sud,Le Nord-Ouest,B,100,20,Le ndole est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0629,Cameroun,cameroun,moyen,Quel est l'ingredient principal utilise pour preparer le jus de foleré ?,des ecorces et racines qui rendent la sauce visqueuse,les fleurs d'hibiscus,le mais et les haricots,les feuilles de gnetum,B,200,25,Le jus de foleré se prepare avec les fleurs d'hibiscus.,"cameroun,gastronomie"
cmr-0630,Cameroun,cameroun,facile,Dans quel secteur d'activite intervient Camair-Co ?,Le raffinage petrolier,L'agroalimentaire,Le transport aerien,La logistique portuaire,C,100,20,Camair-Co est la compagnie aerienne nationale.,"cameroun,economie,entreprises"
cmr-0631,Cameroun,cameroun,challenge,Quel est le nom du programme camerounais d'appui a l'auto-emploi dans le secteur informel ?,Le PNDP,Le PIAASI,Le PADER,Le PACA,B,300,30,Le Programme Integre d'Appui aux Acteurs du Secteur Informel.,"cameroun,economie"
cmr-0632,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Meiganga ?,Adamaoua,Est,Nord-Ouest,Sud,A,200,25,Meiganga est situee dans la region : Adamaoua.,"cameroun,geographie,villes"
cmr-0633,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Peuls (Foulbe) sont-ils principalement etablis ?,L'Extreme-Nord,L'Adamaoua,Le Nord,Le Sud,C,200,25,Les Peuls (Foulbe) vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0634,Cameroun,cameroun,moyen,Le departement du Haut-Nyong appartient a quelle region ?,Littoral,Sud-Ouest,Nord-Ouest,Est,D,200,25,Le Haut-Nyong se situe dans la region : Est.,"cameroun,geographie,departements"
cmr-0635,Cameroun,cameroun,moyen,Quel massif montagneux de l'Extreme-Nord est celebre pour ses pics volcaniques ?,Les monts Bamboutos,Les monts Alantika,Les monts Mandara,Le massif du Manengouba,C,200,25,"Le village de Rhumsiki, dans les monts Mandara, est un site touristique majeur.","cameroun,geographie"
cmr-0636,Cameroun,cameroun,moyen,Quel roi douala a ete pendu par les Allemands en 1914 pour avoir defendu les terres de son peuple ?,Rudolf Douala Manga Bell,Charles Atangana,Martin-Paul Samba,Njoya,A,200,25,Rudolf Douala Manga Bell est un heros national.,"cameroun,histoire"
cmr-0637,Cameroun,cameroun,facile,Quelle affirmation est exacte a propos du cacao au Cameroun ?,"En resume, il sert a preparer bobolo, gari et miondo","En resume, il est une cereale de base des hautes terres","En resume, il pousse sur les hautes terres","En resume, le Cameroun figure parmi les premiers producteurs mondiaux",D,100,20,Pour le cacao : le Cameroun figure parmi les premiers producteurs mondiaux.,"cameroun,economie,agriculture"
cmr-0638,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : la caisse de prevoyance sociale des travailleurs ?,la CDC,la SEMC,CAMRAIL,la CNPS,D,200,25,Il s'agit de la CNPS.,"cameroun,economie,entreprises"
cmr-0639,Cameroun,cameroun,moyen,Quelle entreprise camerounaise correspond a cette description : la societe sucriere implantee a Mbandjock et Nkoteng ?,Dangote Cement Cameroun,la CNPS,Bocom,la SOSUCAM,D,200,25,Il s'agit de la SOSUCAM.,"cameroun,economie,entreprises"
cmr-0640,Cameroun,cameroun,moyen,Pourquoi appelle-t-on l'Adamaoua le chateau d'eau du Cameroun ?,Parce que plusieurs grands fleuves y prennent leur source,Parce qu'il pleut toute l'annee,Parce qu'il borde l'ocean,Parce qu'il abrite le plus grand barrage,A,200,25,"La Sanaga, la Benoue et le Djerem naissent sur ce plateau.","cameroun,geographie"
cmr-0641,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient Afriland First Bank ?,Le textile,La banque,Le ciment,Les boissons,B,200,25,Afriland First Bank est une banque camerounaise fondee par Paul Kammogne Fokam.,"cameroun,economie,entreprises"
cmr-0642,Cameroun,cameroun,moyen,Quel est l'ingredient principal utilise pour preparer le taro sauce jaune ?,les feuilles de ndole et l'arachide,le manioc fermente,la viande de boeuf grillee et epicee en brochettes,le taro et l'huile de palme aux epices,D,200,25,Le taro sauce jaune se prepare avec le taro et l'huile de palme aux epices.,"cameroun,gastronomie"
cmr-0643,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Bafut sont-ils principalement etablis ?,Le Nord-Ouest,Le Nord,Le Sud-Ouest,Le Centre,A,200,25,Les Bafut vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0644,Cameroun,cameroun,challenge,Dans quel domaine Bernard Nanga s'est-il ou s'est-elle illustre(e) ?,La litterature,Les affaires et l'entrepreneuriat,Le cinema,La politique,A,300,30,Bernard Nanga est connu(e) pour avoir ecrit Les Chauves-souris.,"cameroun,personnalites"
cmr-0645,Cameroun,cameroun,moyen,De quelle region du Cameroun le water fufu est-il originaire ou le plus consomme ?,Le Centre,Le Sud-Ouest,L'Est,Le Nord-Ouest,B,200,25,Le water fufu est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0646,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Momo ?,Nkambe,Eseka,Mbengwi,Tibati,C,300,30,"Mbengwi est le chef-lieu du Momo, dans la region : Nord-Ouest.","cameroun,geographie,departements"
cmr-0647,Cameroun,cameroun,facile,"Dans le langage populaire camerounais, que designe le tchop ?",Un vehicule de transport en commun surcharge,"S'etonner, etre surpris","La nourriture, le fait de manger",Un patron ou un homme respecte,C,100,20,"Le tchop : la nourriture, le fait de manger.","cameroun,culture,expressions"
cmr-0648,Cameroun,cameroun,facile,Quel objet du quotidien permet d'acheter du credit telephonique dans la rue ?,Le call box,Le guichet bancaire,La cabine telephonique europeenne,Le distributeur de billets,A,100,20,Les call box sont presents a chaque coin de rue.,"cameroun,culture-generale"
cmr-0649,Cameroun,cameroun,facile,Dans quel secteur d'activite intervient les Brasseries du Cameroun ?,La banque,Le transfert d'argent,L'investissement public,Les boissons,D,100,20,Les Brasseries du Cameroun est le principal brasseur du pays.,"cameroun,economie,entreprises"
cmr-0650,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient la CNPS ?,Le commerce en ligne,La protection sociale,L'eau potable,Le raffinage petrolier,B,200,25,La CNPS est la caisse de prevoyance sociale des travailleurs.,"cameroun,economie,entreprises"
cmr-0651,Cameroun,cameroun,moyen,Dans quelle partie du Cameroun la pomme de terre est-il ou est-elle principalement cultive(e) ?,Le Centre,L'Ouest et le Nord-Ouest,Le Grand Nord,L'Adamaoua,B,200,25,Pour la pomme de terre : les hautes terres offrent un climat favorable.,"cameroun,economie,agriculture"
cmr-0652,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Bulu sont-ils principalement etablis ?,L'Adamaoua,Le Littoral,L'Ouest,Le Sud,D,200,25,Les Bulu vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0653,Cameroun,cameroun,challenge,Quelle ecriture originale le sultan Njoya a-t-il inventee ?,Le geez,Le shu-mom,Le tifinagh,Le nsibidi,B,300,30,L'ecriture bamoun shu-mom date de la fin du XIXe siecle.,"cameroun,culture"
cmr-0654,Cameroun,cameroun,challenge,En quelle annee le Senat camerounais a-t-il ete mis en place ?,2018,2013,1996,2005,B,300,30,Les premieres elections senatoriales ont eu lieu en avril 2013.,"cameroun,institutions,symboles"
cmr-0655,Cameroun,cameroun,challenge,Dans quelle partie du Cameroun l'oignon est-il ou est-elle principalement cultive(e) ?,Le Centre,Le Grand Nord,Le Sud et l'Est,L'Adamaoua,B,300,30,Pour l'oignon : la region de Maroua en est un bassin reconnu.,"cameroun,economie,agriculture"
cmr-0656,Cameroun,cameroun,moyen,De quelle region du Cameroun la bouillie de mil est-il originaire ou le plus consomme ?,Le Littoral,L'Extreme-Nord,Le Nord-Ouest,Le Centre,B,200,25,La bouillie de mil est surtout associe a cette region.,"cameroun,gastronomie"
