id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
mix-0561,Challenge Mixte,mixte,challenge,Quel est le principal benefice de cette demarche : reduire la consommation d'electricite d'un atelier ?,Eviter des deplacements inutiles au client,Identifier les gaspillages et economiser,Securiser l'acces tout en simplifiant l'identification,Donner acces a l'information sans vendeur disponible,B,300,30,Le gain principal : identifier les gaspillages et economiser.,"mixte,innovation,usages"
mix-0562,Challenge Mixte,mixte,challenge,Une petite entreprise veut surveiller l'humidite d'un champ pour declencher l'irrigation. Quelle solution numerique est la plus adaptee ?,Un tableur avec formules automatiques,Des capteurs connectes,Une boutique en ligne,Un logiciel de gestion de la relation client,B,300,30,"Pour surveiller l'humidite d'un champ pour declencher l'irrigation, des capteurs connectes est la reponse la plus directe.","mixte,innovation,usages"
mix-0563,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe un support technique ?","Un logiciel dont le code peut etre utilise, modifie et partage librement",Le passage d'un support papier ou manuel a un format numerique,La surveillance organisee des evolutions techniques d'un secteur,L'assistance apportee aux utilisateurs en cas de probleme,D,100,20,Un support technique : l'assistance apportee aux utilisateurs en cas de probleme.,"mixte,innovation,glossaire"
mix-0564,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Le composant qui execute les calculs d'un appareil ?,un assistant vocal,un fichier,un processeur,un brevet d'invention,C,200,25,Il s'agit d'un processeur.,"mixte,innovation,glossaire"
mix-0565,Challenge Mixte,mixte,moyen,Quel est le principal benefice de cette demarche : transcrire automatiquement une reunion en compte rendu ?,Communiquer a grande echelle a faible cout,Eviter de relayer une fausse information,Ameliorer l'offre grace aux retours,Gagner du temps de redaction,D,200,25,Le gain principal : gagner du temps de redaction.,"mixte,innovation,usages"
mix-0566,Challenge Mixte,mixte,challenge,Comment appelle-t-on ceci : Une regle internationale qui repartit les frais et risques entre vendeur et acheteur ?,un incoterm,un acompte,un KPI,un impot,A,300,30,Il s'agit d'un incoterm.,"mixte,entrepreneuriat,glossaire"
mix-0567,Challenge Mixte,mixte,moyen,En quelle annee le multipartisme a-t-il ete retabli au Cameroun ?,1990,1985,1996,1982,A,200,25,La loi sur les libertes date du 19 decembre 1990.,"mixte,cameroun,histoire"
mix-0568,Challenge Mixte,mixte,moyen,Quelle banque publique camerounaise a ete creee pour financer les PME ?,La Banque mondiale,La BC-PME,La BAD,La BEAC,B,200,25,La Banque Camerounaise des PME finance les petites structures.,"mixte,entrepreneuriat,cameroun"
mix-0569,Challenge Mixte,mixte,moyen,Une equipe refuse d'utiliser un nouvel outil impose. Quelle est la cause la plus probable ?,"Un manque d'explication, de formation ou d'utilite percue",Une formation trop complete,Un outil trop bien documente,Une trop grande facilite d'usage,A,200,25,L'adoption depend du sens et de l'accompagnement.,"mixte,innovation,mise-en-situation"
mix-0570,Challenge Mixte,mixte,challenge,Vos charges fixes representent 70 % de vos couts et vos ventes varient beaucoup. Quel danger ?,Une baisse automatique des impots,Une perte rapide des que les ventes baissent,Une rentabilite garantie,Une hausse mecanique de la marge,B,300,30,Des charges fixes elevees rendent l'entreprise fragile.,"mixte,entrepreneuriat,mise-en-situation"
mix-0571,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : L'ensemble des informations et preferences associees a une personne ?,un correcteur automatique,un profil utilisateur,une audience en ligne,l'agriculture de precision,B,200,25,Il s'agit d'un profil utilisateur.,"mixte,innovation,glossaire"
mix-0572,Challenge Mixte,mixte,facile,"En entrepreneuriat, que designe le recrutement ?",Un outil de suivi qui reunit les indicateurs essentiels,Le symbole visuel qui represente la marque,Le processus de recherche et de selection des collaborateurs,Le document par lequel un client confirme sa commande,C,100,20,Le recrutement : le processus de recherche et de selection des collaborateurs.,"mixte,entrepreneuriat,glossaire"
mix-0573,Challenge Mixte,mixte,challenge,Que mesure un OKR ?,Un objectif accompagne de resultats cles mesurables,La valeur du stock,Le nombre de salaries,Le montant des impots,A,300,30,Objectives and Key Results structurent les priorites.,"mixte,entrepreneuriat,methodes"
mix-0574,Challenge Mixte,mixte,moyen,De quelle region du Cameroun le kondre est-il originaire ou le plus consomme ?,L'Ouest,Le Sud-Ouest,L'Est,Le Centre,A,200,25,Le kondre est surtout associe a cette region.,"mixte,cameroun,gastronomie"
mix-0575,Challenge Mixte,mixte,facile,Quel terme correspond a cette definition : Le passage d'un support papier ou manuel a un format numerique ?,la numerisation,un terminal de paiement,un code promotionnel,une panne de service,A,100,20,Il s'agit de la numerisation.,"mixte,innovation,glossaire"
mix-0576,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe un cahier des charges numerique ?",Le parcours qui mene un visiteur en ligne jusqu'a l'achat,Le service qui stocke un site et le rend accessible en ligne,Une mesure chiffree du fonctionnement d'un service en ligne,Le document decrivant precisement les fonctions attendues d'un outil,D,200,25,Un cahier des charges numerique : le document decrivant precisement les fonctions attendues d'un outil.,"mixte,innovation,glossaire"
mix-0577,Challenge Mixte,mixte,moyen,D'ou vient la connaissance d'une intelligence artificielle generative ?,Des tres grandes quantites de donnees sur lesquelles elle a ete entrainee,De sa propre experience de la vie,De ses conversations avec ses amis,De ses reves,A,200,25,"L'IA apprend a partir de donnees, pas d'experience vecue.","mixte,innovation,comprehension"
mix-0578,Challenge Mixte,mixte,moyen,Dans quel secteur d'activite intervient la CNPS ?,L'agro-industrie,La protection sociale,Le ciment,L'agroalimentaire,B,200,25,La CNPS est la caisse de prevoyance sociale des travailleurs.,"mixte,cameroun,economie,entreprises"
mix-0579,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : La construction volontaire d'un reseau de contacts professionnels ?,le networking,le cash-flow,la valeur ajoutee,l'amortissement,A,200,25,Il s'agit du networking.,"mixte,entrepreneuriat,glossaire"
mix-0580,Challenge Mixte,mixte,facile,Quelle entreprise camerounaise transforme le cacao en chocolat et confiseries ?,CAMRAIL,ENEO,CAMPOST,Chococam,D,100,20,Chococam produit notamment le chocolat Mambo.,"mixte,cameroun,culture-generale"
mix-0581,Challenge Mixte,mixte,challenge,Quel est le principal benefice de cette demarche : classer automatiquement des milliers de photos de produits ?,Traiter un grand volume sans travail manuel,Aider le client a se projeter et reduire les retours,Eviter les versions multiples et les pertes,Securiser l'acces tout en simplifiant l'identification,A,300,30,Le gain principal : traiter un grand volume sans travail manuel.,"mixte,innovation,usages"
mix-0582,Challenge Mixte,mixte,facile,"En entrepreneuriat, que designe une rupture de stock ?",La situation ou un produit demande n'est plus disponible,Une entreprise a qui l'on confie une partie de la production,Un entrepreneur experimente qui conseille un porteur de projet,Un groupement d'interet economique qui met en commun des moyens,A,100,20,Une rupture de stock : la situation ou un produit demande n'est plus disponible.,"mixte,entrepreneuriat,glossaire"
mix-0583,Challenge Mixte,mixte,challenge,Quelle entreprise Bethlehem Tilahun Alemu a-t-il ou a-t-elle fondee ou dirigee ?,InstaDeep,SoleRebels,Chanel,Disney,B,300,30,"Bethlehem Tilahun Alemu : SoleRebels - secteur la chaussure ecologique, l'Ethiopie.","mixte,entrepreneuriat,figures"
mix-0584,Challenge Mixte,mixte,moyen,Dans quel secteur d'activite intervient Dangote Cement Cameroun ?,Le ciment,Les boissons,L'investissement public,Les telecommunications,A,200,25,Dangote Cement Cameroun est une cimenterie du groupe nigerian Dangote a Douala.,"mixte,cameroun,economie,entreprises"
mix-0585,Challenge Mixte,mixte,challenge,Quel terme correspond a cette definition : Une nouvelle facon d'utiliser une technologie existante ?,un incubateur technologique,un moteur de traduction,un systeme d'exploitation,l'innovation d'usage,D,300,30,Il s'agit de l'innovation d'usage.,"mixte,innovation,glossaire"
mix-0586,Challenge Mixte,mixte,facile,Une entreprise realise 640 000 FCFA de chiffre d'affaires et supporte 590 000 FCFA de charges. Quel est son benefice ?,25 000 FCFA,1 230 000 FCFA,640 000 FCFA,50 000 FCFA,D,100,20,Benefice = CA - charges = 640 000 FCFA - 590 000 FCFA = 50 000 FCFA.,"mixte,entrepreneuriat,calcul,resultat"
mix-0587,Challenge Mixte,mixte,facile,A quelle categorie d'outils appartient un outil de traduction en ligne ?,La gestion,L'organisation,L'intelligence artificielle,La numerisation,C,100,20,Un outil de traduction en ligne appartient a cette categorie : l'intelligence artificielle.,"mixte,innovation,outils"
mix-0588,Challenge Mixte,mixte,challenge,Quel service correspond a cette activite : La formation et le placement de developpeurs ?,Healthlane,Jumia,Andela,Gifted Mom,C,300,30,Andela correspond a cette activite.,"mixte,innovation,afrique"
mix-0589,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Une epargne collective ou chaque membre recoit la cagnotte a tour de role ?,une tontine,un audit,la chaine de valeur,un salarie,A,100,20,Il s'agit d'une tontine.,"mixte,entrepreneuriat,glossaire"
mix-0590,Challenge Mixte,mixte,moyen,Quel facteur limite le plus l'usage d'internet en zone rurale africaine ?,La couverture reseau et le cout des donnees,L'interdiction legale d'internet,Le manque d'ordinateurs de bureau uniquement,L'absence de langue locale,A,200,25,Couverture et cout restent les freins majeurs.,"mixte,innovation,comprehension"
mix-0591,Challenge Mixte,mixte,facile,De quel pays Aliko Dangote est-il ou est-elle originaire ?,le Ghana,le Nigeria,le Zimbabwe,la France,B,100,20,Aliko Dangote est originaire de ce pays : le Nigeria.,"mixte,entrepreneuriat,figures"
mix-0592,Challenge Mixte,mixte,facile,Une petite entreprise veut organiser une reunion avec un partenaire base a l'etranger. Quelle solution numerique est la plus adaptee ?,Une visioconference,Un drone,Un outil de creation graphique en ligne,Un logiciel de gestion de la relation client,A,100,20,"Pour organiser une reunion avec un partenaire base a l'etranger, une visioconference est la reponse la plus directe.","mixte,innovation,usages"
mix-0593,Challenge Mixte,mixte,moyen,Quelle situation justifie cette bonne pratique : Refuser l'autorisation inutile ?,Une application demande l'acces a tous vos contacts sans raison,Votre telephone professionnel n'a aucun code de verrouillage,Un inconnu vous appelle en se disant technicien et demande un code recu par SMS,Un employe part de l'entreprise en gardant ses acces informatiques,A,200,25,Cette pratique repond au cas suivant : une application demande l'acces a tous vos contacts sans raison.,"mixte,innovation,cybersecurite"
mix-0594,Challenge Mixte,mixte,challenge,Quel service correspond a cette activite : L'intelligence artificielle appliquee aux entreprises ?,Paystack,InstaDeep,Kiro'o Games,Gifted Mom,B,300,30,InstaDeep correspond a cette activite.,"mixte,innovation,afrique"
mix-0595,Challenge Mixte,mixte,moyen,Dans quelle region du Cameroun les Mbororo sont-ils principalement etablis ?,L'Adamaoua,L'Extreme-Nord,Le Centre,Le Sud,A,200,25,Les Mbororo vivent principalement dans cette region.,"mixte,cameroun,peuples,langues"
mix-0596,Challenge Mixte,mixte,facile,Quel est le chef-lieu de la region du Nord-Ouest ?,Bamenda,Bafoussam,Yaounde,Ebolowa,A,100,20,Bamenda est le chef-lieu de la region de l'Nord-Ouest.,"mixte,cameroun,geographie,regions"
mix-0597,Challenge Mixte,mixte,moyen,Comment appelle-t-on le chef traditionnel peul dans le Nord du Cameroun ?,Le Sultan de Douala,Le Lamido,Le Fon,Le Mfon Sawa,B,200,25,Le lamidat est l'institution traditionnelle peule.,"mixte,cameroun,culture"
mix-0598,Challenge Mixte,mixte,facile,Comment appelle-t-on ceci : Ce qui pousse une personne a s'engager et a fournir des efforts ?,la motivation,la veille concurrentielle,l'echec entrepreneurial,une niche de marche,A,100,20,Il s'agit de la motivation.,"mixte,entrepreneuriat,glossaire"
mix-0599,Challenge Mixte,mixte,moyen,Dans quel domaine Lady Ponce s'est-il ou s'est-elle illustre(e) ?,Le cinema,La musique,La politique,La lutte contre la colonisation,B,200,25,Lady Ponce est connu(e) pour etre une reine du bikutsi.,"mixte,cameroun,personnalites"
mix-0600,Challenge Mixte,mixte,moyen,Ou se situe le Gabon par rapport au Cameroun ?,a l'est,a l'ouest et au nord-ouest,au sud-ouest,au sud,D,200,25,Le Gabon borde le Cameroun au sud.,"mixte,cameroun,geographie,frontieres"
mix-0601,Challenge Mixte,mixte,facile,Quel terme correspond a cette definition : Un programme installe sur un telephone pour rendre un service ?,un identifiant unique,un ticket d'assistance,le no-code,une application mobile,D,100,20,Il s'agit d'une application mobile.,"mixte,innovation,glossaire"
mix-0602,Challenge Mixte,mixte,challenge,Quel est le taux normal de l'impot sur les societes au Cameroun ?,10 %,Environ 33 % avec les centimes additionnels,75 %,50 %,B,300,30,Le taux de base est de 30 % plus 10 % de centimes additionnels.,"mixte,cameroun,economie"
mix-0603,Challenge Mixte,mixte,challenge,Quel est l'ingredient principal utilise pour preparer le kpwem ?,les epices noires grillees et le poisson,les feuilles de manioc pilees,les feuilles de ndole et l'arachide,la noix de palme,B,300,30,Le kpwem se prepare avec les feuilles de manioc pilees.,"mixte,cameroun,gastronomie"
mix-0604,Challenge Mixte,mixte,facile,Que signifie le sigle PIB dans le monde de l'entreprise ?,Logiciel fourni comme un service en ligne,Produit Interieur Brut,Societe Anonyme,Gestion de la Relation Client,B,100,20,PIB : Produit Interieur Brut.,"mixte,entrepreneuriat,sigles"
mix-0605,Challenge Mixte,mixte,moyen,Quelle organisation patronale regroupe les grandes entreprises camerounaises ?,L'ARMP,Le GICAM,Le SYNDUSTRICAM uniquement,La CONAC,B,200,25,Le Groupement inter-patronal du Cameroun.,"mixte,cameroun,institutions,symboles"
mix-0606,Challenge Mixte,mixte,moyen,Quel parc national du Grand Nord est le plus connu pour ses safaris ?,Le parc de Korup,Le parc de Lobeke,Le parc national de Waza,Le parc de Campo Ma'an,C,200,25,"Waza, dans l'Extreme-Nord, abrite elephants, lions et girafes.","mixte,cameroun,geographie"
mix-0607,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Mayo-Louti ?,Kousseri,Edea,Meiganga,Guider,D,300,30,"Guider est le chef-lieu du Mayo-Louti, dans la region : Nord.","mixte,cameroun,geographie,departements"
mix-0608,Challenge Mixte,mixte,facile,Quelle organisation reunit les pays d'Afrique ?,L'OTAN,L'Union africaine,L'ASEAN,L'Union europeenne,B,100,20,Le Cameroun est membre de l'Union africaine.,"mixte,cameroun,culture-generale"
