id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
inn-0527,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La production par une machine d'une version courte d'un texte long ?,l'automatisation des taches administratives,l'experience utilisateur,un resume automatique,le deepfake,C,200,25,Il s'agit d'un resume automatique.,"innovation,glossaire"
inn-0528,Innovation & IA,innovation-ia,facile,Quel outil numerique permet de : Coordonner les rendez-vous d'une equipe ?,un agenda partage,un logiciel de caisse,une plateforme de formation en ligne,un espace de stockage en ligne,A,100,20,Il s'agit d'un agenda partage.,"innovation,outils"
inn-0529,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un modem ?",L'appareil qui relie un local au reseau de l'operateur,Le service qui stocke un site et le rend accessible en ligne,Un paiement recurrent donnant acces a un service en ligne,L'avis exprime par une personne apres avoir utilise un service,A,200,25,Un modem : l'appareil qui relie un local au reseau de l'operateur.,"innovation,glossaire"
inn-0530,Innovation & IA,innovation-ia,moyen,Quel ordinateur a battu le champion du monde d'echecs Garry Kasparov en 1997 ?,Deep Blue,AlphaGo,Watson,ENIAC,A,200,25,"Deep Blue, developpe par IBM, l'emporte en 1997.","innovation,histoire"
inn-0531,Innovation & IA,innovation-ia,facile,"Quel terme correspond a cette definition : Une periode ou le service est accessible sans payer, pour le tester ?",un commentaire,un scanner,un essai gratuit,la telemedecine,C,100,20,Il s'agit d'un essai gratuit.,"innovation,glossaire"
inn-0532,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un drone ?","Un aeronef sans pilote a bord, pilote a distance ou automatiquement",L'ensemble des moyens qui protegent les systemes et les donnees contre les attaques,Un logiciel malveillant qui bloque les donnees et reclame une rancon,Un service en ligne qui met en relation plusieurs types d'utilisateurs,A,100,20,"Un drone : un aeronef sans pilote a bord, pilote a distance ou automatiquement.","innovation,glossaire"
inn-0533,Innovation & IA,innovation-ia,moyen,A quel besoin repond principalement cette solution : Une solution de paiement en ligne ?,Rediger une premiere version d'annonce publicitaire,Accepter des paiements depuis l'etranger,Verifier qu'une information vue en ligne est vraie,Connaitre l'avis des clients apres un achat,B,200,25,Une solution de paiement en ligne sert notamment a accepter des paiements depuis l'etranger.,"innovation,usages"
inn-0534,Innovation & IA,innovation-ia,challenge,De quel pays Waspito est-il ou est-elle originaire ?,le Kenya,l'Afrique du Sud,la Tunisie,le Cameroun,D,300,30,Waspito vient de ce pays : le Cameroun.,"innovation,afrique"
inn-0535,Innovation & IA,innovation-ia,facile,Quelle est la mission principale d'un monteur video ?,Ameliorer le parcours et le ressenti des utilisateurs,Animer la presence d'une marque sur les reseaux sociaux,Creer des applications destinees aux telephones,Assembler et retoucher des sequences video,D,100,20,Un monteur video : assembler et retoucher des sequences video.,"innovation,metiers"
inn-0536,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une reaction ecrite laissee sous une publication ?,une piece jointe,un systeme de recommandation,un devis en ligne,un commentaire,D,100,20,Il s'agit d'un commentaire.,"innovation,glossaire"
inn-0537,Innovation & IA,innovation-ia,facile,A quel besoin repond principalement cette solution : La verification des sources ?,Suivre la position d'une livraison en cours,Faire signer un contrat a distance,Permettre a un client de retrouver une fiche produit en magasin,Verifier qu'une information vue en ligne est vraie,D,100,20,La verification des sources sert notamment a verifier qu'une information vue en ligne est vraie.,"innovation,usages"
inn-0538,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une technologie de cable permettant des debits internet tres eleves ?,une donnee,la fibre optique,un virus informatique,la redondance,B,200,25,Il s'agit de la fibre optique.,"innovation,glossaire"
inn-0539,Innovation & IA,innovation-ia,moyen,Quel est le principal benefice de cette demarche : verifier l'identite d'un utilisateur avant un paiement ?,Reduire fortement le risque de fraude,Communiquer a grande echelle a faible cout,Augmenter le panier moyen,Retrouver ses donnees en cas d'incident,A,200,25,Le gain principal : reduire fortement le risque de fraude.,"innovation,usages"
inn-0540,Innovation & IA,innovation-ia,challenge,Quel est le principal benefice de cette demarche : prevoir les ventes de la saison prochaine ?,Reduire les couts et le temps de formation,Mieux dimensionner les achats et les stocks,Conclure plus vite sans deplacement,Ameliorer l'offre grace aux retours,B,300,30,Le gain principal : mieux dimensionner les achats et les stocks.,"innovation,usages"
inn-0541,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe un contrat de maintenance ?",La phase pendant laquelle un systeme d'IA apprend a partir de donnees,La possibilite d'utiliser un service sans connexion internet,L'accord qui organise l'entretien et le depannage d'un systeme,La rediffusion d'un contenu vers son propre reseau,C,200,25,Un contrat de maintenance : l'accord qui organise l'entretien et le depannage d'un systeme.,"innovation,glossaire"
inn-0542,Innovation & IA,innovation-ia,challenge,De quel pays InstaDeep est-il ou est-elle originaire ?,le Rwanda,l'Algerie,la Tunisie,le Kenya,C,300,30,InstaDeep vient de ce pays : la Tunisie.,"innovation,afrique"
inn-0543,Innovation & IA,innovation-ia,facile,Quelle situation justifie cette bonne pratique : Refuser de communiquer le code et raccrocher ?,Votre logiciel affiche depuis des mois un message de mise a jour,Vous jetez un ancien ordinateur sans effacer son disque,Un inconnu vous appelle en se disant technicien et demande un code recu par SMS,Votre boutique en ligne stocke les mots de passe clients en clair,C,100,20,Cette pratique repond au cas suivant : un inconnu vous appelle en se disant technicien et demande un code recu par SMS.,"innovation,cybersecurite"
inn-0544,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe l'historique de navigation ?",La memoire de travail temporaire d'un appareil,La liste des pages consultees par un utilisateur,La creation d'applications sans ecrire de code informatique,Un petit fichier depose par un site pour retenir des informations sur la visite,B,100,20,L'historique de navigation : la liste des pages consultees par un utilisateur.,"innovation,glossaire"
inn-0545,Innovation & IA,innovation-ia,moyen,Qu'est-ce que l'innovation frugale ?,Obtenir un resultat utile avec des ressources tres limitees,Refuser toute nouveaute,Depenser beaucoup pour innover,Copier une technologie etrangere,A,200,25,L'innovation frugale est particulierement adaptee aux contextes contraints.,"innovation,comprehension"
inn-0546,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : L'image d'une personne ou d'une entreprise telle qu'elle apparait sur internet ?,la realite augmentee,une mise a jour,la e-reputation,une place de marche en ligne,C,200,25,Il s'agit de la e-reputation.,"innovation,glossaire"
inn-0547,Innovation & IA,innovation-ia,facile,Quel professionnel du numerique a pour mission de : Creer les visuels et l'identite graphique ?,un ingenieur en intelligence artificielle,un designer d'interface,un graphiste numerique,un developpeur mobile,C,100,20,Il s'agit d'un graphiste numerique.,"innovation,metiers"
inn-0548,Innovation & IA,innovation-ia,moyen,Dans quel domaine Johannes Gutenberg a-t-il ou a-t-elle laisse sa marque ?,L'imprimerie,L'electronique,La sante,Les telecommunications,A,200,25,Johannes Gutenberg a marque ce domaine : L'imprimerie.,"innovation,histoire"
inn-0549,Innovation & IA,innovation-ia,moyen,"Dans le monde numerique, que designe une cryptomonnaie ?",Le harcelement d'une personne au moyen des outils numeriques,Une monnaie numerique fonctionnant sans banque centrale,La preuve de paiement transmise sous forme numerique,L'image d'une personne ou d'une entreprise telle qu'elle apparait sur internet,B,200,25,Une cryptomonnaie : une monnaie numerique fonctionnant sans banque centrale.,"innovation,glossaire"
inn-0550,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe un ecran tactile ?",Une nouvelle version qui corrige ou ameliore un logiciel,Un ecran qui reagit directement au contact du doigt,La capacite d'un systeme a interpreter des images,La personne qui veille au respect des regles dans un espace en ligne,B,100,20,Un ecran tactile : un ecran qui reagit directement au contact du doigt.,"innovation,glossaire"
inn-0551,Innovation & IA,innovation-ia,facile,Une petite entreprise veut reduire les erreurs de calcul dans les devis. Quelle solution numerique est la plus adaptee ?,Un tableur avec formules automatiques,La realite augmentee,Un cours en ligne (MOOC),Un questionnaire de satisfaction en ligne,A,100,20,"Pour reduire les erreurs de calcul dans les devis, un tableur avec formules automatiques est la reponse la plus directe.","innovation,usages"
inn-0552,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : envoyer une information a tous ses clients d'un coup ?,Decider a partir de chiffres reels,Rassurer le client et augmenter les reservations,Servir une clientele plus large,Communiquer a grande echelle a faible cout,D,100,20,Le gain principal : communiquer a grande echelle a faible cout.,"innovation,usages"
inn-0553,Innovation & IA,innovation-ia,moyen,Quelle competence devient essentielle a l'ere de l'IA generative ?,Savoir eviter tout outil numerique,Savoir reciter des codes,Savoir formuler une demande precise et verifier le resultat obtenu,Savoir taper vite au clavier uniquement,C,200,25,Formuler et verifier sont les deux competences cles.,"innovation,comprehension"
inn-0554,Innovation & IA,innovation-ia,facile,Un centre de formation veut toucher des apprenants eloignes. Quelle solution ?,Construire dix nouveaux batiments,Supprimer les supports pedagogiques,Proposer des cours en ligne accessibles depuis un telephone,Limiter les inscriptions,C,100,20,Le e-learning reduit la contrainte de distance.,"innovation,mise-en-situation"
inn-0555,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe le numerique responsable ?",L'usage de donnees et de capteurs pour optimiser les cultures,Une approche qui limite les effets negatifs sociaux et ecologiques du numerique,La possibilite d'utiliser un service sans connexion internet,L'image d'une personne ou d'une entreprise telle qu'elle apparait sur internet,B,300,30,Le numerique responsable : une approche qui limite les effets negatifs sociaux et ecologiques du numerique.,"innovation,glossaire"
inn-0556,Innovation & IA,innovation-ia,challenge,Qu'est-ce que le premier reseau ancetre d'internet ?,ARPANET,Le cable transatlantique,Le telex,Le minitel,A,300,30,ARPANET est ne a la fin des annees 1960.,"innovation,histoire"
inn-0557,Innovation & IA,innovation-ia,moyen,Une petite entreprise veut recommander des produits complementaires a un acheteur en ligne. Quelle solution numerique est la plus adaptee ?,Un logiciel de gestion de la relation client,Un systeme de recommandation,Une visite virtuelle,Le paiement par mobile money,B,200,25,"Pour recommander des produits complementaires a un acheteur en ligne, un systeme de recommandation est la reponse la plus directe.","innovation,usages"
inn-0558,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Le passage d'un support papier ou manuel a un format numerique ?,la numerisation,un terminal de paiement,un code promotionnel,une panne de service,A,100,20,Il s'agit de la numerisation.,"innovation,glossaire"
